transformer_id,timestamp,load,temperature,voltage,current,power,failure
37,2023-01-23 01:00:00,,32.98316163326756,212.60372961315477,36.8492854719637,7.834295524919322,0
12,2023-01-23 02:00:00,84.35980619832341,32.47475674409855,228.85665320966794,95.5624528143874,21.870103123607514,0
3,2023-01-23 03:00:00,103.51094787088971,41.36837123952347,239.88135143242746,106.48578332144548,25.543953611488984,0
1,2023-01-23 04:00:00,103.59583370167917,45.059129982213136,208.80360524953184,107.07208817820477,22.357038033204933,0
33,2023-01-23 05:00:00,84.69787006948677,28.154317313252676,242.3420882462079,74.8653083516037,18.14301516312391,0
40,2023-01-23 06:00:00,58.33175288263741,31.55583802837705,226.697768733438,48.39455960636256,10.97093868159976,0
10,2023-01-23 07:00:00,43.98196486971749,35.713741680224786,229.72835132873394,43.36137588104618,9.961337392498265,0
43,2023-01-23 08:00:00,41.99589913261782,33.05641754531386,224.9758021986146,43.9379902812004,9.88498461050799,0
44,2023-01-23 09:00:00,20.0,36.99699374639258,212.8676311745134,16.760371669293484,3.567740614846929,0
29,2023-01-23 10:00:00,83.87711526015843,39.57992677972898,222.17010825703758,98.992928079628,21.993269548132087,0
13,2023-01-23 11:00:00,67.94328959551201,38.74682971135021,,80.9996623967681,20.32881742577657,0
12,2023-01-23 12:00:00,88.18432332906255,38.04866783924916,,89.78775049864743,19.667068019161196,0
31,2023-01-23 13:00:00,98.56062970469576,43.29547760459862,214.1145763827445,116.3042694464587,24.90243938403308,0
46,2023-01-23 14:00:00,71.9981108780482,27.055263585419453,231.41291027407104,62.766375947192145,14.524949725296187,0
2,2023-01-23 15:00:00,72.919232194263,42.400543959773074,229.14223484827684,59.07684849346762,13.537001091586228,0
35,2023-01-23 16:00:00,60.71359311005067,32.93504182955128,226.76670209204352,49.527952284151304,11.231290400849087,0
23,2023-01-23 17:00:00,63.07831165655184,,230.14447943352255,65.28636743699983,15.025297047894002,0
17,2023-01-23 18:00:00,84.56939824945869,29.851668858602782,236.44202610696158,69.74072539525312,16.489638414622878,0
26,2023-01-23 19:00:00,,30.45751804053361,224.12836400214687,78.71210515085758,17.64161535462667,1
8,2023-01-23 20:00:00,,38.31058645741014,,54.50778497402524,12.642759242324049,0
29,2023-01-23 21:00:00,,,240.23874662130004,64.19451629993776,15.422010135857663,0
26,2023-01-23 22:00:00,87.7266039212318,39.947210391441565,220.04711333245206,99.04396051061394,21.79433760337397,0
10,2023-01-23 23:00:00,,41.29981751170794,206.7781865606137,49.83004001794064,10.303765311152576,0
26,2023-01-24 00:00:00,68.66942964895935,35.8889242691448,236.70808492095915,61.609345905072374,14.583430282422619,0
34,2023-01-24 01:00:00,74.9055567555686,,255.02962575602973,79.16944938150053,20.19055504707502,0
41,2023-01-24 02:00:00,93.20443807170479,30.83181927545774,229.92645346351185,84.85652995218649,19.51076098512651,0
7,2023-01-24 03:00:00,65.21406446401163,38.37224701201834,232.01932201065955,57.84350917989929,13.420811782637596,0
4,2023-01-24 04:00:00,55.64353227896556,36.73832623203713,227.0419156690601,50.172164163396666,11.391184264920144,0
45,2023-01-24 05:00:00,60.31278111455289,30.392473019880885,245.88060841510259,60.08715098449831,14.774265241998574,0
11,2023-01-24 06:00:00,91.06114866030758,33.04260024955904,229.22243067055135,108.03858458084835,24.76486696382801,0
29,2023-01-24 07:00:00,110.66610597206929,34.203322876520986,228.13435839985064,125.3730976715721,28.60191119790591,0
36,2023-01-24 08:00:00,43.724843726279346,33.03598901740406,239.10863814269203,39.957690717338984,9.554229010749811,0
25,2023-01-24 09:00:00,48.09396769860285,28.185442933250126,,45.465597899700356,10.236909919201707,0
21,2023-01-24 10:00:00,66.62406426595709,38.49510154291948,217.15306298924145,65.67832902472887,14.262250319735072,0
36,2023-01-24 11:00:00,72.21912192136087,33.782447720490524,238.82300379545694,86.0542733492306,20.551740050698587,0
10,2023-01-24 12:00:00,85.73939131109991,35.076823879466545,224.08452792327856,74.50377457805581,16.695143154825995,0
37,2023-01-24 13:00:00,,32.10866706301287,220.24539972323987,49.20287881183759,10.8367077114473,0
9,2023-01-24 14:00:00,48.737819267010714,37.376357369859946,251.00048158573188,53.21051026847702,13.355863702810264,0
24,2023-01-24 15:00:00,72.7617430626726,35.993480921907015,228.21403196777288,86.26468497803808,19.68681157526784,0
35,2023-01-24 16:00:00,64.83198559585664,,234.94226082297334,55.9026817373105,13.133902433430872,0
49,2023-01-24 17:00:00,88.5344199554305,37.402993564694924,230.29528241007776,78.8799169059799,18.165672740346107,0
35,2023-01-24 18:00:00,79.74719606380768,,221.1368050962967,70.99716383071448,15.700085980422555,0
48,2023-01-24 19:00:00,81.10758695266438,31.301415912487197,236.89433620021921,65.56516812298113,15.532016980349388,0
36,2023-01-24 20:00:00,67.91037307246268,39.32976341958322,233.14578983786726,70.73858544651424,16.492403375941024,0
18,2023-01-24 21:00:00,,33.58711950606771,223.40620168360067,125.10812957972891,27.949932029146964,0
49,2023-01-24 22:00:00,53.245040368124805,34.1414121670189,234.3319033785634,55.42863843152362,12.988698345341119,0
39,2023-01-24 23:00:00,82.2161966750955,34.140141968536625,224.85689905869998,68.11851931008428,15.316919020535726,0
32,2023-01-25 00:00:00,44.606200258537854,32.991961446714356,218.9550463989147,36.92019734800365,8.083863523389226,0
24,2023-01-25 01:00:00,48.530646445210955,34.22730502885065,217.94332745647876,42.90859535336094,9.351642047795085,0
23,2023-01-25 02:00:00,57.8530880246909,44.631037813662886,232.7005862096298,53.000244087678446,12.333187868456239,0
32,2023-01-25 03:00:00,102.58646673236052,29.760889729361537,226.17269070071555,114.34466722211454,25.86164105290356,1
37,2023-01-25 04:00:00,75.27788860908038,30.92747894619195,,65.02173595543191,15.931433291844213,0
12,2023-01-25 05:00:00,58.19043862911249,41.92162209077125,229.57041886662043,47.57864906821085,10.922650395697104,0
49,2023-01-25 06:00:00,77.48872651909147,33.12597807752464,222.14796706546417,74.20281731011933,16.484005015973043,0
13,2023-01-25 07:00:00,70.70295762849017,32.74689357962553,231.5781763864391,68.33842928774384,15.825688831569337,1
23,2023-01-25 08:00:00,60.160532617217605,40.17431928386717,,58.979156344357826,12.80185801209688,0
25,2023-01-25 09:00:00,42.06742288423545,,229.15868759475296,47.568218735810554,10.900670576718484,0
35,2023-01-25 10:00:00,98.7708496902458,39.10727214626703,233.19166776478275,82.88871099261583,19.328956755241165,0
41,2023-01-25 11:00:00,74.19636257420083,35.22808214660772,231.95672307635306,80.24906685080781,18.61431057664857,0
30,2023-01-25 12:00:00,113.47476746936478,37.324010654159885,243.0279993051976,106.11913201215825,25.789920340918965,0
17,2023-01-25 13:00:00,88.80643241081759,37.230154776260626,255.9751712584445,82.0564379426751,21.004410755234186,0
49,2023-01-25 14:00:00,,31.86008706758681,236.71397371341286,95.0453584833963,22.498564489620573,0
20,2023-01-25 15:00:00,61.29591342766066,40.255918900749535,241.7879632778552,55.12877280698741,13.329473695009096,0
48,2023-01-25 16:00:00,48.093088722861665,,,50.83500720398504,12.985021083183987,0
25,2023-01-25 17:00:00,65.64538031023106,,219.93774152183525,59.74065075492667,13.139223804083294,0
22,2023-01-25 18:00:00,47.51414811588339,41.18862242764568,231.3062740877501,47.64992231504249,11.021725991263217,0
13,2023-01-25 19:00:00,83.00380761461508,41.894508499232344,225.22003467913342,92.50916768601232,20.834917954381464,0
19,2023-01-25 20:00:00,,33.66436832029654,238.42657710261074,118.32704246396648,28.212311713358798,0
49,2023-01-25 21:00:00,64.7817546776574,37.31567637120505,232.7161891947662,73.55831528997481,17.118210817870043,0
36,2023-01-25 22:00:00,88.88981944782394,33.202556048981904,221.81567680096066,91.81183176701845,20.36530360173714,0
12,2023-01-25 23:00:00,56.21541859566287,47.51898113634387,230.10947816347044,50.56726020459774,11.63600585783641,0
41,2023-01-26 00:00:00,63.95066323585298,38.90063002936909,,68.07505595399569,16.36995611023486,1
19,2023-01-26 01:00:00,53.700720308691146,35.42029217918468,216.96275368974935,58.209541170608645,12.629302343392087,0
12,2023-01-26 02:00:00,27.33733929858979,36.56281086728871,222.02655444361022,21.986787663475816,4.881650708204811,0
9,2023-01-26 03:00:00,69.26933300162779,37.035527077230334,220.5272491495819,67.58499405712426,14.904332823208454,0
7,2023-01-26 04:00:00,72.56903475195506,37.18371770391741,233.2639655548691,82.53311279777894,19.252001180797233,0
28,2023-01-26 05:00:00,91.31721997523275,33.800008911767215,242.4051607961496,90.93688726949492,22.04357078086325,0
14,2023-01-26 06:00:00,85.90876505338575,,209.9026553469399,79.42696392438974,16.671930633875007,0
31,2023-01-26 07:00:00,86.1790579807799,34.24073319136753,230.94398563478583,98.99553064728356,22.862422407714252,0
19,2023-01-26 08:00:00,50.51927553764246,29.30154147476396,220.75779282724815,43.565412393917235,9.61740428369001,0
47,2023-01-26 09:00:00,79.18994612141384,38.5913720348723,240.05402774829983,69.89131162995574,16.777690861382464,0
16,2023-01-26 10:00:00,,30.991474786755138,227.63031724428745,109.2705806015326,24.87329692779435,1
5,2023-01-26 11:00:00,77.59735701418163,29.700249605076415,231.30673939077397,73.01712464305206,16.889353020874104,0
35,2023-01-26 12:00:00,106.57187226129994,34.92822766717926,229.9866300479794,115.6525134642306,26.598531828216956,1
12,2023-01-26 13:00:00,110.37932222239726,34.34938685155057,241.24218803189845,95.26634530857395,22.98226158804276,0
25,2023-01-26 14:00:00,64.63063459416709,36.24817237894494,250.48631530797783,58.22623221509186,14.584874361825037,0
21,2023-01-26 15:00:00,56.06120509838857,32.15897315301795,218.6533467011856,48.361700401338275,10.574447644912684,0
36,2023-01-26 16:00:00,54.770756691621,33.03728720884513,220.47443882005348,64.6932529265461,14.263208634424032,0
23,2023-01-26 17:00:00,39.6772835979356,38.46059752544245,233.21497902554708,38.17595804891188,8.903205255657149,0
16,2023-01-26 18:00:00,59.63194201168956,38.156086002475966,221.83597651698082,55.749184854533155,12.36717486223104,1
39,2023-01-26 19:00:00,,37.94762523088339,239.33583770400273,75.85751919543716,18.15542290278742,0
45,2023-01-26 20:00:00,25.9192484949752,,240.94117459084336,22.325986141679515,5.379249324875153,0
42,2023-01-26 21:00:00,49.250931985725074,35.84461311666137,224.53423687753542,47.697278953599834,10.709672130981469,0
39,2023-01-26 22:00:00,67.45737116696004,36.15219443855252,222.36462733358525,55.814304255366245,12.411126965627856,0
14,2023-01-26 23:00:00,52.456295987565994,31.719791300955116,227.2522097834728,52.68163416648044,11.972017779337182,0
31,2023-01-27 00:00:00,59.45428111519559,42.37023300073051,231.0401821396302,58.38447120824418,13.48915886207873,0
5,2023-01-27 01:00:00,59.753406511553926,41.6579401624385,233.14837189895192,66.13908911032671,15.420220944952373,0
35,2023-01-27 02:00:00,64.84919559876502,,207.4718294095083,68.9944262548931,14.314399834162083,0
23,2023-01-27 03:00:00,55.41090607780522,32.87069206799201,220.3254448114988,54.212862562551635,11.94447305859884,0
29,2023-01-27 04:00:00,,37.69572058975075,225.95900651129415,47.85310635277905,10.812840369953253,0
43,2023-01-27 05:00:00,88.68619491842463,39.89184968884886,222.03010668253114,96.73406149272226,21.47787399306365,0
11,2023-01-27 06:00:00,90.9930835572069,28.884015491394283,201.35290107647046,98.55868905640097,19.845077967800115,0
18,2023-01-27 07:00:00,42.38913309505181,43.47255880849249,211.11627534645305,36.510543016460325,7.707969852511557,0
47,2023-01-27 08:00:00,20.0,26.303061944221025,216.94641474415633,23.318014651403224,5.058759677573637,0
12,2023-01-27 09:00:00,91.26749699141862,38.52302909854538,228.8471579914678,75.36523508598887,17.247119860787407,0
9,2023-01-27 10:00:00,45.42399162895725,42.26641153126235,225.6379780651869,37.339206274373694,8.425143006308621,0
10,2023-01-27 11:00:00,74.2548967691948,34.43468267986485,223.68430917471426,64.96859178463146,14.532454571399303,0
44,2023-01-27 12:00:00,38.686562539435656,34.24767800088463,237.9651496079284,45.022814847900065,10.7138608710506,0
17,2023-01-27 13:00:00,95.95509970519345,38.338303963234615,237.9613366492376,96.7226684995453,23.01625548043291,0
38,2023-01-27 14:00:00,120.0,44.25940945966936,231.49918653481873,133.8211641922992,30.979490651659674,0
7,2023-01-27 15:00:00,73.65613818410674,33.59466181029317,231.2012028271866,65.63773028539345,15.175522192829417,1
46,2023-01-27 16:00:00,68.11794703080966,,221.43339449066588,67.8515234257687,15.0245931535309,0
13,2023-01-27 17:00:00,63.557208496198726,,222.63007669343472,59.9545180535727,13.347678952384806,0
40,2023-01-27 18:00:00,85.63598622625824,27.2374300385689,212.92350616874782,96.8655566579758,20.624953950603704,0
42,2023-01-27 19:00:00,81.35373501869171,39.48878949357578,227.49248568221668,65.81857024290402,14.973230148607813,0
9,2023-01-27 20:00:00,90.0699690710573,32.429584736430705,237.85741289711197,80.84113811534556,19.228663967774207,0
27,2023-01-27 21:00:00,,33.95830422967222,243.5432989677456,49.45898290800089,12.04540386100388,0
2,2023-01-27 22:00:00,76.8023541280929,39.54810565709503,227.55220142094538,87.83697962842218,19.987498080614202,0
5,2023-01-27 23:00:00,59.15063866587608,33.115448377950756,234.9166883200969,58.382717858176306,13.715074734369358,0
29,2023-01-28 00:00:00,48.84568703859891,38.79545197694198,,46.97431193437383,9.462510449152202,0
37,2023-01-28 01:00:00,69.17969157993073,29.809557480918567,225.67071679601577,67.78178480500382,15.296363962658504,0
38,2023-01-28 02:00:00,51.549745392458355,39.79359714161999,225.43637619866738,61.28078156572062,13.814917326798154,0
19,2023-01-28 03:00:00,93.47453995485176,36.709525106327355,244.91168314225382,106.57097337354583,26.100476463023423,0
8,2023-01-28 04:00:00,52.76159243968354,34.55710484590166,,57.11693045274113,13.361325535730495,0
48,2023-01-28 05:00:00,77.2709188137472,35.65446743971898,234.94255422880607,70.79496548109452,16.632750016668503,0
45,2023-01-28 06:00:00,57.93155402480555,28.566193526736317,234.42328310998994,50.172734637861296,11.761657176413758,0
1,2023-01-28 07:00:00,75.54125500875024,35.54000371973485,230.45442732332222,88.27550510450996,20.343480975536853,0
22,2023-01-28 08:00:00,59.52006853089287,34.29165107321698,245.3236533084913,57.68864846895029,14.152389996832188,0
17,2023-01-28 09:00:00,44.85577450284925,28.70283694781218,206.94720452034926,40.88614251520992,8.461272897143294,0
7,2023-01-28 10:00:00,79.6754548190369,31.64462286546728,231.4621040871542,78.74869626666225,18.227338932001867,0
25,2023-01-28 11:00:00,65.29168756173556,34.35377371023741,241.29802851639565,76.2044729134407,18.387989078144315,0
45,2023-01-28 12:00:00,75.71969881444919,31.963539075260794,211.0860654680735,72.29920720792204,15.261355185981243,0
4,2023-01-28 13:00:00,61.423141287391246,22.939430474747915,238.37917853772302,62.962184017132486,15.008873704944996,0
36,2023-01-28 14:00:00,43.441269724630956,40.38193769804433,222.38836758734683,48.705766046203365,10.83159580310639,0
6,2023-01-28 15:00:00,91.66357194112513,34.28955062455167,,88.99185494815973,20.565853870181822,0
31,2023-01-28 16:00:00,84.73515510882177,23.630248953817272,222.19640619054573,75.70380441130725,16.82111327514445,0
19,2023-01-28 17:00:00,58.660780488935124,45.67481469839697,239.5915167654902,70.26448703774452,16.834775024122337,0
44,2023-01-28 18:00:00,71.39558426997596,41.206961656565944,,84.4344415213523,19.176444805939447,0
39,2023-01-28 19:00:00,90.84038966325875,33.25508974465832,238.4579685635721,103.32110228908837,24.637740161605052,0
27,2023-01-28 20:00:00,60.85923328275206,30.787512543166493,234.35329836264341,65.444949230722,15.337239713395444,0
10,2023-01-28 21:00:00,63.96230989618896,37.01595605380261,222.06207515941162,58.713962589082506,13.038144373363721,0
26,2023-01-28 22:00:00,74.87265000014747,36.011634074420705,235.01859190395524,87.25397889002274,20.50630725675058,0
19,2023-01-28 23:00:00,60.81817872890828,37.71044962400187,223.36430941987268,55.358084908476904,12.36502040638862,1
39,2023-01-29 00:00:00,87.14183993974045,30.801898633724758,230.64128093839975,97.62707707473355,22.516834110788427,0
3,2023-01-29 01:00:00,66.62198439385124,40.48886010485816,226.934056385102,77.76806004872584,17.64822132405755,0
45,2023-01-29 02:00:00,54.31928250012052,32.63268938412225,238.99911866388774,56.557320382884406,13.517149725500508,0
13,2023-01-29 03:00:00,,38.403828743277835,235.40322270737417,92.13396495317951,21.688632270786723,0
28,2023-01-29 04:00:00,47.15738701137306,31.01530369771488,229.69278451395257,52.659618484324106,12.09553440110681,0
20,2023-01-29 05:00:00,110.29757122248427,48.24071992876743,223.1428822284434,96.75998930256388,21.591302897367456,0
28,2023-01-29 06:00:00,,38.47761674482629,217.3100851016928,108.47773148286979,23.573305060181013,0
8,2023-01-29 07:00:00,80.26990953842031,49.421161382868235,231.35656419290697,67.21699276676124,15.55109250189736,0
41,2023-01-29 08:00:00,78.58662043639804,,,78.83338692404469,17.633222666246454,0
39,2023-01-29 09:00:00,,32.19267821565658,211.22003842426176,67.15802277745753,14.185120151552026,1
1,2023-01-29 10:00:00,,,216.6997145900375,58.2031944397473,12.612615623321696,0
3,2023-01-29 11:00:00,75.94619291361684,,246.25875305541717,86.0616812663464,21.19344231450322,0
13,2023-01-29 12:00:00,51.53734779084303,36.86662072248881,223.40023615010554,61.58028314425722,13.757049796617428,0
28,2023-01-29 13:00:00,80.07636836880363,38.15196236016028,240.82162777510402,74.24552213762624,17.879927496195673,0
49,2023-01-29 14:00:00,87.35693886062592,38.80863564703838,226.4335027280172,88.47355967056613,20.033378015022528,0
25,2023-01-29 15:00:00,62.43827798033331,30.031594946171293,,62.72044965484257,15.203172087207516,0
33,2023-01-29 16:00:00,58.097964116905615,29.67570797635024,241.67164017474377,68.65788516203882,16.592663718039127,0
38,2023-01-29 17:00:00,,,221.74304573099343,45.358537874191256,10.05794033812779,0
6,2023-01-29 18:00:00,99.15910467131383,35.63771197185255,210.12024333192394,107.05638189608852,22.494713014241498,0
44,2023-01-29 19:00:00,59.68671932315577,33.8841441426329,210.9667952296968,69.75680555118686,14.716369712595014,0
45,2023-01-29 20:00:00,66.02521927966754,,,62.68113593083254,13.909783047576694,0
32,2023-01-29 21:00:00,76.00311169991451,38.87657105259824,248.8963442555754,88.22812825606805,21.959658583447375,0
45,2023-01-29 22:00:00,,36.4152241006824,225.89437925077462,88.27540176186386,19.94091708410897,0
47,2023-01-29 23:00:00,84.9312019136214,35.84464495685427,231.45243950073456,99.56187554604466,23.043838976400565,0
21,2023-01-30 00:00:00,,33.71005347413032,,56.68250783694302,13.775740823824396,0
16,2023-01-30 01:00:00,47.226641230581734,33.108859488172136,231.1032136311169,45.344292990562856,10.479211829950003,0
21,2023-01-30 02:00:00,43.72669382055368,,230.75891038520774,50.205169209102145,11.585290142397392,0
11,2023-01-30 03:00:00,58.41489534314307,39.66870146268669,236.22663193945147,55.124076425151664,13.021774912686496,0
37,2023-01-30 04:00:00,50.96299050650752,31.482535591734067,232.88969755509987,53.00666825276304,12.344706937789498,0
36,2023-01-30 05:00:00,63.92766589384483,36.046952333464084,229.00532894996516,54.1609123540291,12.403137549864667,1
35,2023-01-30 06:00:00,96.15157621519965,43.31005198136017,222.78550656802557,79.08563249551469,17.619132697765945,0
19,2023-01-30 07:00:00,62.45443588232622,33.33871127655325,230.78488890865455,60.25588958611805,13.90614878422441,0
20,2023-01-30 08:00:00,62.44698277330887,39.803510703595975,240.9439979708314,64.41822251384755,15.52118407466105,0
18,2023-01-30 09:00:00,69.67202447488422,37.843545080178366,247.8200458699872,66.68167647479119,16.525056122670403,0
47,2023-01-30 10:00:00,61.887500175758674,36.55733781630527,232.9227664156891,63.811849171555416,14.863232439139386,1
41,2023-01-30 11:00:00,68.65217528563612,37.15174220952376,237.55161135095972,69.06640538044407,16.406835888343082,0
49,2023-01-30 12:00:00,80.81738444962693,34.52546715364535,232.69730707162813,86.82073346734205,20.202950875834073,0
14,2023-01-30 13:00:00,87.69502109526627,35.1738798439672,229.12670635596396,92.9403209739486,21.29510963242696,0
15,2023-01-30 14:00:00,90.06426399478048,32.259430258871376,235.14257078612684,87.33516200072387,20.536214512873066,0
31,2023-01-30 15:00:00,111.13704441462039,35.20728560567044,241.89332834312484,107.80272149591416,26.076759107093604,0
1,2023-01-30 16:00:00,81.38718892344876,32.07387002108251,221.13638163980855,69.69277248072102,15.41160753283307,0
3,2023-01-30 17:00:00,114.68957802698618,,215.48603297687092,115.29690852595527,24.844873432755268,1
16,2023-01-30 18:00:00,54.47036383880714,26.50251285660778,,56.36983537028769,12.66460626233604,0
23,2023-01-30 19:00:00,111.8256980484917,37.40526645562741,,110.77406222751206,25.71250084511055,0
11,2023-01-30 20:00:00,62.392478915608194,,238.69871617621232,58.04265834731636,13.854708030958928,0
12,2023-01-30 21:00:00,64.35962138473928,36.23007982088017,220.10492175144512,70.06570794014742,15.421807163625756,0
10,2023-01-30 22:00:00,67.60254905154252,40.12249474432743,205.1142347737519,56.10096623899307,11.507106760179154,0
32,2023-01-30 23:00:00,65.62758577682538,33.56938204978526,,76.50707414299058,17.206862791408067,0
16,2023-01-31 00:00:00,71.71680793453007,36.27716922286025,228.06085774341764,57.96563898322955,13.219693346160618,0
8,2023-01-31 01:00:00,58.39943995023121,26.417290559067737,218.37726516588563,69.19983549171525,15.111670824609964,0
38,2023-01-31 02:00:00,86.59924346142745,32.92341558932388,,85.29525286958014,18.972998490344747,0
12,2023-01-31 03:00:00,58.94329930757641,,,56.88429065591774,13.576734866665522,0
24,2023-01-31 04:00:00,83.11220796505783,28.304191322317592,230.781200695961,75.01521777636444,17.312102028898384,0
28,2023-01-31 05:00:00,100.5544723904753,35.79871683525372,233.4562211860932,80.84865697215368,18.874621944689682,0
8,2023-01-31 06:00:00,,31.612414640581015,226.44317768389453,57.1954634498856,12.95152249269514,0
28,2023-01-31 07:00:00,85.88766835958354,34.44506514114133,222.45889589041673,72.46857649426697,16.121279513664838,0
36,2023-01-31 08:00:00,,31.911612556192015,,86.3730918434975,19.552364703005484,0
26,2023-01-31 09:00:00,115.05773764439499,28.764021978532845,234.9888019417969,106.73100789718428,25.0805916757998,0
8,2023-01-31 10:00:00,59.903388703101,36.930016574799005,215.08679788658785,66.3053675682202,14.261409192941695,0
28,2023-01-31 11:00:00,85.90143233611568,34.75201618987627,246.50170259832012,75.83090461551635,18.692447097295588,1
28,2023-01-31 12:00:00,37.47977816446894,38.063145598435995,235.74858495682403,43.48006363256627,10.250363475210165,0
37,2023-01-31 13:00:00,60.08283178526374,38.972189539994304,224.64119895709285,60.63514958777344,13.6211527023401,0
41,2023-01-31 14:00:00,77.06785675193817,41.12629368544508,238.134071178865,65.18418426022284,15.522575174360158,0
36,2023-01-31 15:00:00,97.86319938179562,35.66743372721332,242.22349067073108,93.98175839263621,22.764589577237622,0
27,2023-01-31 16:00:00,45.481332700315946,41.343105123016045,226.69661950397563,40.14656383405616,9.101090305881097,0
17,2023-01-31 17:00:00,,30.121127463045227,227.83415210234938,75.42440894139243,17.184256258983,0
9,2023-01-31 18:00:00,,39.544799146140654,244.93474213473004,68.91066178995257,16.878615175855625,0
33,2023-01-31 19:00:00,39.56944693215375,37.29695208163927,251.18975146918098,42.290115728467505,10.622843659436654,0
20,2023-01-31 20:00:00,73.6317369189758,36.16546326257394,230.29435657568106,85.75500228645153,19.748893074704416,0
13,2023-01-31 21:00:00,104.18322465956423,37.22366117081559,218.41785652911025,104.27332276080666,22.77515565058348,0
28,2023-01-31 22:00:00,47.59154680176766,30.19630560832269,225.29397845075442,56.45954194787432,12.719994826943863,0
48,2023-01-31 23:00:00,67.80124569259632,29.016265950374887,240.33015744469202,79.77860293733228,19.173204204646638,0
29,2023-02-01 00:00:00,50.267220307208675,43.54914093038499,219.69784703986204,57.607491755461,12.656241912041382,0
13,2023-02-01 01:00:00,60.628341361799684,34.156389109013645,227.91716800240982,60.62779000675194,13.818114200583704,0
46,2023-02-01 02:00:00,98.64340287049266,34.085032890966495,232.92584881431628,84.47442008969612,19.6762760024896,0
35,2023-02-01 03:00:00,64.56951049017235,29.488452628793542,220.77285313592333,57.28360237197786,12.646664333565298,1
6,2023-02-01 04:00:00,98.03131475030654,27.591108472515813,240.96434561876077,103.82182855632105,25.017358979017075,0
18,2023-02-01 05:00:00,92.18108095863172,34.55840560593859,236.93967515204375,89.29599675981882,21.15776446464942,0
5,2023-02-01 06:00:00,62.74524173031104,33.292060392456364,250.09545909525292,53.88063493257228,13.475302129805387,0
47,2023-02-01 07:00:00,59.94801078787535,35.00867178371225,237.8146089585777,59.44430203075477,14.136723442259532,0
25,2023-02-01 08:00:00,52.08002386370996,35.43576970191087,220.3911036443396,42.02713238124959,9.262406088510359,0
2,2023-02-01 09:00:00,51.382376116131915,47.44730540630347,235.30369060909192,56.189616083885944,13.221624038446352,0
10,2023-02-01 10:00:00,77.06414789015686,33.30710009630523,239.88021673515857,63.91951021632658,15.333025964297601,0
30,2023-02-01 11:00:00,69.60429369570069,42.89970053971723,240.39478814125346,73.19903862389197,17.59666738213394,0
45,2023-02-01 12:00:00,57.52789130141586,43.21012107522473,222.23157852109264,64.27039735232783,14.282911855785667,0
5,2023-02-01 13:00:00,39.024741557534426,38.76812142635992,221.03662297644524,33.29035041392996,7.3583866331975845,0
33,2023-02-01 14:00:00,,33.82436833725444,218.6036288089099,72.66129096076247,15.88402187796272,0
1,2023-02-01 15:00:00,60.60895641877334,28.192638319336353,246.04731994138865,67.37455274505673,16.577328135170937,0
18,2023-02-01 16:00:00,66.09404608835813,37.38971938666953,,59.765764699037405,14.118394172996169,1
32,2023-02-01 17:00:00,76.09323657396163,40.09406039850472,221.7878137579129,65.83332960040772,14.60103024447852,0
47,2023-02-01 18:00:00,20.0,43.73843732141492,231.2718893875712,18.694552887739654,4.3235245676034255,0
49,2023-02-01 19:00:00,39.334507925817505,30.25021022876609,228.76312686598976,40.19513400375836,9.195164539497233,0
11,2023-02-01 20:00:00,115.92886153610377,33.782368054073665,220.27418531034317,119.4196926274679,26.305075503527085,0
21,2023-02-01 21:00:00,59.86778986600765,30.280677047885767,230.36183943956604,51.028342624757464,11.754982870591542,0
26,2023-02-01 22:00:00,20.0,31.83261003781539,231.9069528772044,19.660550781391773,4.559418423600105,0
25,2023-02-01 23:00:00,41.00119640967495,38.321937671178134,249.312530946519,37.200913524753304,9.274653904378834,0
22,2023-02-02 00:00:00,119.68934737282866,31.60347615317132,223.44312474233726,136.06400955118707,30.40256745908846,0
27,2023-02-02 01:00:00,55.9400507946032,30.878644113414953,212.90600675804663,51.768604161917075,11.021846787551759,0
49,2023-02-02 02:00:00,93.18030489794313,38.98497931861137,219.51046264644023,105.80454124449427,23.225203798673306,0
13,2023-02-02 03:00:00,72.42235996674411,37.25369395021774,221.07352576567777,70.35295223053738,15.553175197629203,0
33,2023-02-02 04:00:00,60.30065925002058,36.75005598967587,225.73072823967104,65.76596767242295,14.845399776082695,0
34,2023-02-02 05:00:00,85.50890941526185,31.73556320900467,219.53496270872859,85.85300508377306,18.847736269498405,0
41,2023-02-02 06:00:00,22.312866492874235,,238.2212200581894,23.401400792616265,5.574710247887727,0
35,2023-02-02 07:00:00,41.17734760286794,,218.8396723699052,39.45377107221283,8.6340503352003,0
1,2023-02-02 08:00:00,60.15297975720878,46.90095069377385,230.2001796829923,66.60635426707694,15.332794720310153,0
21,2023-02-02 09:00:00,43.141912034607834,,250.00192183522174,41.85092282135982,10.462811135917496,0
48,2023-02-02 10:00:00,58.38444422992057,23.3332607907642,235.53568271763623,57.391012980903476,13.517631424313825,0
6,2023-02-02 11:00:00,87.07426091365656,23.110622326115653,234.5075701171236,87.6900037017159,20.563969691650968,0
28,2023-02-02 12:00:00,72.64273442671961,38.11974970922734,248.5731620074516,82.28457895003696,20.453737974062477,0
17,2023-02-02 13:00:00,,41.502470761654024,242.45649564236973,102.7715292510198,24.917624834009555,1
5,2023-02-02 14:00:00,73.90750568703488,31.080859350380752,,69.44823385194609,16.365562678140968,0
