transformer_id,timestamp,capacity_kVA,age_years,location_type,load,temperature,voltage,current,power,thermal_stress,overload_flag,voltage_deviation,current_stress,load_fluctuation,rolling_thermal_stress,rolling_overload_hours,root_cause,failure
5,2024-01-26 05:00:00,500,15,Agricultural,76.59827257015658,38.76275364833996,,31.20379960959446,7.703977326767119,2969.159969525376,0,16.892283092291137,0.12587644609322984,24.382965177444326,3254.7193750910233,8.0,Age-related Degradation,0
5,2024-01-26 06:00:00,500,15,Agricultural,98.70906415051653,38.0314885065136,226.14386477123665,44.93098709682591,10.160867070062777,3754.0526387290824,1,3.8561352287633497,0.19780849965759473,22.110791580359944,3251.783997487268,8.0,Electrical Stress,0
5,2024-01-26 07:00:00,500,15,Agricultural,47.18859908806357,,234.76806676249683,18.655379876279444,4.3796874682741125,1923.3793191517452,0,4.768066762496829,0.07912598229459172,51.520465062452956,3151.626482164507,7.0,Sudden Load Variation,0
5,2024-01-26 08:00:00,500,15,Agricultural,125.75303544818475,49.05318018640433,226.63446816431463,56.14375859771698,12.724110870539254,6168.586306827097,1,3.365531835685374,0.24663997087291029,78.56443636012118,3258.130790527659,8.0,Thermal Overload,1
5,2024-01-26 09:00:00,500,15,Agricultural,86.66489469376789,53.197936753477656,,38.76224346653899,9.524474333692538,4610.393586665866,0,15.71524973559437,0.15711328549038062,39.088140754416855,3330.0278929633273,8.0,Sudden Load Variation,0
5,2024-01-26 10:00:00,500,15,Agricultural,72.26802970301955,49.65608129645118,212.5014858687466,32.18268076704071,6.838867482235684,3588.547158067487,0,17.498514131253387,0.15073750253347423,14.396864990748341,3307.453674564411,7.0,Age-related Degradation,0
5,2024-01-26 11:00:00,500,15,Agricultural,92.2138381652457,45.32736897112723,210.3841696668836,47.32533301808402,9.956500891218356,4179.810666759906,1,19.615830333116406,0.22388305185134313,19.945808462226154,3380.941185980544,8.0,Voltage Instability,1
5,2024-01-26 12:00:00,500,15,Agricultural,,36.19268302989139,225.79142113860206,24.54418103513269,5.541865516605736,2031.9241444110544,0,4.208578861397939,0.10822358672964388,36.071989197240306,3395.803183681892,8.0,Sudden Load Variation,0
5,2024-01-26 13:00:00,500,15,Agricultural,59.49706686574426,42.29459099630556,236.44958341387255,26.668719386865344,6.305807589205777,2516.4041085664967,0,6.449583413872546,0.1123131866707974,3.3552178977388607,3369.659102818689,8.0,Age-related Degradation,0
5,2024-01-26 14:00:00,500,15,Agricultural,46.962327716616464,27.982340039874945,218.1077577092808,17.634954244998436,3.846320327682372,1314.1158232304058,0,11.892242290719196,0.08048530289099604,12.534739149127795,3320.088060099422,8.0,Age-related Degradation,0
5,2024-01-26 15:00:00,500,15,Agricultural,94.7303231662285,44.88482250385752,215.3819458572729,47.08002062151058,10.140186452461483,4251.9537410492285,1,14.61805414272709,0.21757832168015023,47.76799544961204,3429.3791466956814,9.0,Electrical Stress,0
5,2024-01-26 16:00:00,500,15,Agricultural,,41.87060606111835,222.84687385171858,40.19785681077482,8.957966725820185,3162.442088262872,0,7.153126148281416,0.17957747686663172,19.201392831504705,3506.0166376849706,9.0,Electrical Stress,0
5,2024-01-26 17:00:00,500,15,Agricultural,35.43069382139441,37.21907882112322,243.5152436456302,11.706100978458174,2.850614031909592,1318.6977860255618,0,13.515243645630193,0.047874728805961615,40.09823651332939,3418.5118633670295,9.0,Sudden Load Variation,0
5,2024-01-26 18:00:00,500,15,Agricultural,110.17531158477108,38.90611082240273,203.97378478269783,53.33264066472745,10.878460568840076,4286.492882409855,1,26.026215217302166,0.26019249593926286,74.74461776337668,3455.5115028422447,10.0,Voltage Instability,1
5,2024-01-26 19:00:00,500,15,Agricultural,124.13263480225213,47.9000587075258,242.94389672040322,54.411796097939714,13.219013771589506,5945.960494547738,1,12.943896720403217,0.22305045065465975,13.957323217481047,3458.684303549537,10.0,Thermal Overload,1
5,2024-01-26 20:00:00,500,15,Agricultural,124.40107602676655,,,44.941796250937635,11.628552712993212,4852.11773453746,1,28.746950123307613,0.17302145888374348,0.26844122451441876,3543.0473410835616,11.0,Voltage Instability,1
5,2024-01-26 21:00:00,500,15,Agricultural,136.88211296521106,50.226696163758724,237.30610477050365,60.165798138228034,14.277711196591316,6875.136298156955,1,7.3061047705036515,0.2524727522031784,12.481036938444518,3537.611507544369,11.0,Thermal Overload,1
5,2024-01-26 22:00:00,500,15,Agricultural,100.94734960515446,45.080485348817625,253.3399897683639,36.53118096991759,9.254809013145172,4550.755514877136,1,23.339989768363893,0.14363129055398557,35.93476336005661,3569.527343532798,11.0,Thermal Overload,1
5,2024-01-26 23:00:00,500,15,Agricultural,101.65933694516153,44.28002801081569,235.7947364127705,41.08757647506846,9.688234264778318,4501.478287492703,1,5.794736412770504,0.1735155818812051,0.7119873400070702,3592.7104954918173,11.0,Age-related Degradation,1
5,2024-01-27 00:00:00,500,15,Agricultural,80.7378399740548,,239.88762724020447,35.53579566228416,8.524597703518097,2869.3486225567935,0,9.887627240204466,0.1475202195704686,20.921496971106734,3552.280014708924,10.0,Age-related Degradation,0
5,2024-01-27 01:00:00,500,15,Agricultural,80.5892420518418,37.185795213088745,236.60761563441164,37.90771920491232,8.969255055213099,2996.775051317829,0,6.607615634411644,0.159539159145631,0.14859792221299983,3595.2417151688064,10.0,Age-related Degradation,0
5,2024-01-27 02:00:00,500,15,Agricultural,92.04164925657068,33.92813200723407,230.4243371203206,42.493149028435084,9.791455697032148,3122.8012261404674,1,0.4243371203205868,0.18361573185080501,11.452407204728885,3591.725572495316,11.0,Electrical Stress,0
5,2024-01-27 03:00:00,500,15,Agricultural,,47.77309402906609,259.86492701635046,47.05740890702341,12.228570131202197,5716.051924155743,1,29.864927016350464,0.1803899414353772,27.60837635571194,3725.2936842900767,12.0,Thermal Overload,1
5,2024-01-27 04:00:00,500,15,Agricultural,52.24234561791822,38.360886194045484,252.67957759638665,18.267760554067564,4.615890020433726,2004.0626747589515,0,22.67957759638665,0.07201115961779245,67.4076799943644,3729.602002009325,12.0,Voltage Instability,1
5,2024-01-27 05:00:00,500,15,Agricultural,56.13094283720276,35.80312731454569,260.0,21.763694335534918,5.658560527239079,2009.663292685857,0,30.0,0.08338580205185793,3.8885972192845415,3689.6229738076786,12.0,Voltage Instability,0
5,2024-01-27 06:00:00,500,15,Agricultural,95.25772331721583,40.93893392072216,244.23775420534562,38.39680150010842,9.377948567054926,3899.7496403219334,1,14.237754205345624,0.15656969957389805,39.126780480013075,3695.693682207381,12.0,Sudden Load Variation,0
5,2024-01-27 07:00:00,500,15,Agricultural,83.3713249532772,45.91861753327232,233.44362029368682,37.31821506083475,8.711699226699652,3828.295983771698,0,3.44362029368682,0.15917778020185125,11.886398363938639,3775.0652098998785,12.0,Age-related Degradation,1
5,2024-01-27 08:00:00,500,15,Agricultural,83.48693903373952,34.98186401683303,224.42536746195228,37.30276447602855,8.371686624879366,2920.5287484599053,0,5.574632538047723,0.16547722599287581,0.11561408046232202,3639.729478301246,11.0,Age-related Degradation,0
5,2024-01-27 09:00:00,500,15,Agricultural,55.091719696555124,36.215174890906425,219.0626052739692,23.69613193083214,5.19093639568378,1995.1562638515381,0,10.937394726030789,0.10767904842956574,28.395219337184393,3530.7612565173154,11.0,Sudden Load Variation,0
5,2024-01-27 10:00:00,500,15,Agricultural,86.34216912268072,33.00878869028901,233.39283751530382,39.10443145529794,9.126694216774688,2850.0504156317643,0,3.3928375153038246,0.16683287710421082,31.25044942612559,3499.9905589158266,11.0,Sudden Load Variation,0
5,2024-01-27 11:00:00,500,15,Agricultural,96.54351021829558,36.46256683624069,221.74787452907063,42.812090169216944,9.493489999170777,3520.2241939398887,1,8.252125470929371,0.19219976962621735,10.201341095614865,3472.507789214993,11.0,Electrical Stress,0
5,2024-01-27 12:00:00,500,15,Agricultural,72.14952158291295,38.51772766252477,228.07618799370172,29.621095201312126,6.7558664777138,2779.0356233120942,0,1.9238120062982773,0.129306740524801,24.393988635382627,3503.637434169203,11.0,Age-related Degradation,0
5,2024-01-27 13:00:00,500,15,Agricultural,47.23724541338661,,227.48469811690342,20.81325149498803,4.734696233168541,2040.65974280685,0,2.5153018830965834,0.09109253996667646,24.912276169526343,3483.8147522625513,11.0,Age-related Degradation,0
5,2024-01-27 14:00:00,500,15,Agricultural,41.0154710908684,40.490239897369804,226.1098518460465,15.868609199039396,3.5880488749976083,1660.7262639728976,0,3.890148153953504,0.06987195434303056,6.221774322518208,3498.256853960155,11.0,Age-related Degradation,0
5,2024-01-27 15:00:00,500,15,Agricultural,72.90385191119623,44.78005750563788,238.27385759104328,28.447809688638603,6.778369354527776,3264.6386809658748,0,8.273857591043281,0.11889226000301459,31.888380820327825,3457.118726456682,10.0,Sudden Load Variation,0
5,2024-01-27 16:00:00,500,15,Agricultural,63.68648278821791,42.41123626224534,260.0,28.047502005952293,7.292350521547596,2701.022468242531,0,30.0,0.10746169350939576,9.217369122978319,3437.8929089558346,10.0,Voltage Instability,0
5,2024-01-27 17:00:00,500,15,Agricultural,57.870098538105665,33.82574669925491,239.164347977861,20.565931056347495,4.918637491648991,1957.499294610884,0,9.164347977861013,0.08563273953652487,5.816384250112243,3464.509638480223,10.0,Age-related Degradation,0
5,2024-01-27 18:00:00,500,15,Agricultural,109.75641839411901,51.254243980837416,,51.98240316915002,12.074359520728924,5625.482246835048,1,2.277824506095385,0.22283473913223054,51.886319856013344,3520.300861997939,10.0,Thermal Overload,1
5,2024-01-27 19:00:00,500,15,Agricultural,103.03403767446639,45.95258877279646,246.16879726173016,45.48807570245387,11.197744885423601,4734.680762855572,1,16.168797261730163,0.18403648116750745,6.7223807196526195,3469.8308731774323,10.0,Thermal Overload,1
5,2024-01-27 20:00:00,500,15,Agricultural,,51.5739811858651,247.34213858049822,39.604304412735225,9.795813350438994,5537.975478979967,1,17.342138580498215,0.15947476589800644,4.345213483630403,3498.40827919587,10.0,Thermal Overload,1
5,2024-01-27 21:00:00,500,15,Agricultural,140.0,53.569200188571926,238.26834938721382,59.4545503327366,14.166137571340174,7499.68802640007,1,8.268349387213817,0.2484848099842903,32.62074884190321,3524.431267872666,10.0,Thermal Overload,1
5,2024-01-27 22:00:00,500,15,Agricultural,97.30034130237989,41.32711952509534,230.5631497353559,43.227236095908054,9.96660770862643,4021.1428348360246,1,0.5631497353558927,0.18667579943229615,42.69965869762011,3502.364072870954,10.0,Electrical Stress,0
5,2024-01-27 23:00:00,500,15,Agricultural,83.25073964132953,38.214914716622225,244.78801581234495,34.40598744128396,8.422173397816362,3181.419915489129,0,14.788015812344952,0.13998236377624024,14.04960166105036,3447.3616407041377,9.0,Age-related Degradation,0
5,2024-01-28 00:00:00,500,15,Agricultural,75.5698499073793,28.872225448306573,256.7552042819872,29.076540748171013,7.465553159610173,2181.8697436205443,0,26.755204281987176,0.11280680376238278,7.680889733950238,3418.7166874151276,9.0,Voltage Instability,1
5,2024-01-28 01:00:00,500,15,Agricultural,44.85001446942033,38.41919827680516,198.19979521410158,21.445924768058305,4.250577897206186,1723.1015986182401,0,31.800204785898416,0.10766037557924217,30.719835437958963,3365.6469602193115,9.0,Voltage Instability,1
5,2024-01-28 02:00:00,500,15,Agricultural,64.69016890331872,38.97869968338043,251.08066320133113,23.45040069398794,5.887942158583448,2521.538666149616,0,21.080663201331134,0.09302736828829522,19.84015443389839,3340.594353553026,8.0,Voltage Instability,0
5,2024-01-28 03:00:00,500,15,Agricultural,69.38459829509448,36.355364294352675,244.65078011643797,26.989936084551225,6.603108918378257,2522.502347435481,0,14.650780116437971,0.10987115966722373,4.694429391775756,3207.5297878563483,7.0,Age-related Degradation,0
5,2024-01-28 04:00:00,500,15,Agricultural,102.10583475148066,39.67380446620692,247.7856121898049,44.94223296032983,11.136038707252155,4050.9269227890786,1,17.785612189804908,0.18064643113703155,32.72123645638618,3292.815798190937,8.0,Electrical Stress,1
5,2024-01-28 05:00:00,500,15,Agricultural,71.42853134977487,41.60138766207267,224.47626221759583,32.61607480778206,7.321534561060409,2603.0254292991804,0,5.523737782404169,0.14465414002785767,39.53519527080973,3317.539220549825,8.0,Sudden Load Variation,0
5,2024-01-28 06:00:00,500,15,Agricultural,,31.031689222542987,240.50193508904883,27.569426190908978,6.630500348208314,2502.7671359449864,0,10.501935089048828,0.1141581999363414,18.081339146610823,3259.3316162007854,7.0,Age-related Degradation,0
5,2024-01-28 07:00:00,500,15,Agricultural,101.94696244463087,48.55965978042247,209.44531535372985,48.78504415615885,10.217798957832326,4950.509811958782,1,20.554684646270147,0.2318181522556482,21.29498381734912,3306.090525708581,8.0,Thermal Overload,1
5,2024-01-28 08:00:00,500,15,Agricultural,94.25665658677141,45.91472852278122,,47.5038837053592,9.465025120628132,4327.768798646627,1,30.752604158966363,0.23722597492888323,7.690305857859457,3364.725527799694,9.0,Voltage Instability,1
5,2024-01-28 09:00:00,500,15,Agricultural,77.24107831965722,38.396232194980556,,36.333885737122074,7.895594437433562,2965.766378152237,0,12.693365236003672,0.16643509610416268,17.015578267114194,3405.1676158955574,9.0,Age-related Degradation,0
5,2024-01-28 10:00:00,500,15,Agricultural,54.95717083000437,38.01653284329422,219.0820974141,24.068089715038163,5.272887575521288,2089.2810898333923,0,10.91790258590001,0.10935959806740825,22.283907489652847,3373.4688939872917,9.0,Age-related Degradation,0
5,2024-01-28 11:00:00,500,15,Agricultural,45.63655502962172,39.23863428480772,221.2626109181129,22.657288572084163,5.013210825784464,1790.716092825829,0,8.737389081887102,0.1019392712003715,9.320615800382654,3301.4060564408724,8.0,Age-related Degradation,0
5,2024-01-28 12:00:00,500,15,Agricultural,89.97471714361805,45.27261009711348,207.34043090906425,46.83308898268732,9.710392850472939,4073.390287841092,0,22.659569090935747,0.22479116884964528,44.33816211399633,3355.3375007962472,8.0,Voltage Instability,1
5,2024-01-28 13:00:00,500,15,Agricultural,59.277171494043614,48.886068922425935,244.94518157650177,26.650379060374785,6.527881938026102,2897.827891184278,0,14.945181576501767,0.10835902085800826,30.697545649574437,3391.0528403119733,8.0,Sudden Load Variation,0
5,2024-01-28 14:00:00,500,15,Agricultural,100.42171641541992,39.403029608100766,239.0080032768437,35.06529266743152,8.380885584760957,3956.91986521309,1,9.00800327684371,0.14610051410237562,41.14454492137631,3486.727573696982,9.0,Sudden Load Variation,1
5,2024-01-28 15:00:00,500,15,Agricultural,54.387904095529265,45.17076749114352,217.232146663274,24.944323500976953,5.418708941180378,2456.743370229765,0,12.767853336726006,0.11430178313493537,46.03381231989066,3453.065269082977,9.0,Sudden Load Variation,1
5,2024-01-28 16:00:00,500,15,Agricultural,88.12544736826447,39.85885979461358,209.7878204719927,40.35100634758562,8.46514967551153,3471.082365252102,0,20.21217952800731,0.19142949652988628,32.69643256482786,3485.1510981250426,9.0,Voltage Instability,1
5,2024-01-28 17:00:00,500,15,Agricultural,,36.367267749531166,228.0514225563693,22.821781517315557,5.204539740294469,1980.6811808897323,0,1.948577443630711,0.09963606103209921,32.62104305988403,3486.1170100533272,9.0,Sudden Load Variation,0
5,2024-01-28 18:00:00,500,15,Agricultural,118.41871578682716,42.1835526131668,218.26876889660468,54.785602007585,11.957985903454931,4995.32212777727,1,11.731231103395316,0.2498559292473564,63.95542218635407,3459.86033842592,9.0,Electrical Stress,1
5,2024-01-28 19:00:00,500,15,Agricultural,128.81725567502187,49.720059081391646,207.89018345066066,57.64653878146652,11.984149522574699,6404.801562864821,1,22.109816549339342,0.27596576262801015,10.398539888194705,3529.4487050929724,9.0,Thermal Overload,1
5,2024-01-28 20:00:00,500,15,Agricultural,103.28151209409603,39.40208633250099,232.0614540833488,50.39938013564417,11.69575343917703,4069.507056082817,1,2.061454083348792,0.21624931644689754,25.53574358092584,3468.262520805591,9.0,Electrical Stress,1
5,2024-01-28 21:00:00,500,15,Agricultural,87.65401446823623,41.545921261962846,,48.997669514897716,10.242544975973772,3641.6667833922943,0,20.958527673249222,0.23327616671185084,15.627497625859803,3307.511635680268,8.0,Voltage Instability,0
5,2024-01-28 22:00:00,500,15,Agricultural,95.855829453381,39.10324643739472,260.0,38.523701303023266,10.01616233878605,3748.274121576437,1,30.0,0.14760038813418877,8.201814985144779,3296.142105961117,8.0,Voltage Instability,0
5,2024-01-28 23:00:00,500,15,Agricultural,70.45753703251305,37.49420525946906,227.07535062701615,30.0274023772978,6.818482923243397,2641.749355573687,0,2.9246493729838505,0.13165562299804692,25.39829242086796,3273.6558326313075,8.0,Sudden Load Variation,0
5,2024-01-29 00:00:00,500,15,Agricultural,58.11168669175213,45.402511098103744,251.2773642517096,26.166834936310075,6.575133313605547,2638.416499951804,0,21.2773642517096,0.10372248423446398,12.345850340760911,3292.6786141451103,8.0,Voltage Instability,1
5,2024-01-29 01:00:00,500,15,Agricultural,90.07121951274168,41.15242305603051,236.88209870445849,36.33876976216448,8.608004045599639,3706.6489305609357,1,6.882098704458485,0.1527595811541552,31.959532820989544,3375.326419642722,9.0,Sudden Load Variation,0
5,2024-01-29 02:00:00,500,15,Agricultural,74.85963986561815,36.65836573394134,229.12469340914015,36.87362167058694,8.448657260157859,2744.2320569049652,0,0.8753065908598501,0.16023322453722555,15.211579647123529,3384.6053109241952,9.0,Age-related Degradation,0
5,2024-01-29 03:00:00,500,15,Agricultural,,,237.340731407856,49.848523060508,11.831084922782345,4141.200286668741,1,7.340731407855998,0.20914815007094056,28.43027443433334,3452.051058392248,10.0,Electrical Stress,1
5,2024-01-29 04:00:00,500,15,Agricultural,,42.43677275596111,240.21733358599067,36.56177645448484,8.782772451063405,3734.460577026139,0,10.217333585990673,0.1515719285631315,15.289335214880552,3438.8649606521253,9.0,Age-related Degradation,0
5,2024-01-29 05:00:00,500,15,Agricultural,85.5671153385254,40.58415567575772,205.39545145460767,44.073640023012686,9.052525189774556,3472.669129624231,0,24.604548545392333,0.2135397835194336,2.4334637465455415,3475.1001148323357,9.0,Voltage Instability,0
5,2024-01-29 06:00:00,500,15,Agricultural,66.49760643262324,39.332027061430566,217.84890358661622,34.11627527626084,7.432193163392607,2615.4856557282965,0,12.151096413383783,0.15588963306255849,19.069508905902154,3479.7967198233073,9.0,Age-related Degradation,0
5,2024-01-29 07:00:00,500,15,Agricultural,93.63931669558414,39.99684064047058,230.62448775979752,39.485491494499456,9.106321249862779,3745.276827555835,1,0.6244877597975176,0.17047200784507402,27.1417102629609,3429.578678806518,9.0,Sudden Load Variation,0
5,2024-01-29 08:00:00,500,15,Agricultural,95.43596297124449,46.85512479637617,247.81315994942534,37.6256141405266,9.324122335201679,4471.6639550799955,1,17.81315994942534,0.15122035405271378,1.7966462756603505,3435.5743103245745,9.0,Age-related Degradation,1
5,2024-01-29 09:00:00,500,15,Agricultural,99.62301774247199,44.852409898575864,237.9652410946364,40.90997525261636,9.735152124164463,4468.332427118449,1,7.965241094636411,0.17119634246896584,4.187054771227494,3498.1812290314997,10.0,Age-related Degradation,0
5,2024-01-29 10:00:00,500,15,Agricultural,71.12404970153626,38.56675402341228,234.54574675276447,32.30473057533423,7.57693715643863,2743.0237299880987,0,4.545746752764472,0.13714843515829728,28.498968040935722,3525.420505704613,10.0,Sudden Load Variation,0
5,2024-01-29 11:00:00,500,15,Agricultural,94.33230738682491,42.196331071565865,247.23447004592026,37.60859855570457,9.298141933089381,3980.477273239182,1,17.23447004592026,0.1515043359963161,23.208257685288643,3616.6605548885022,11.0,Age-related Degradation,0
5,2024-01-29 12:00:00,500,15,Agricultural,55.97478889793742,34.404394349346894,210.43712019772158,25.58361294908933,5.3837418332594975,1925.7787108660834,0,19.562879802278417,0.12099868237500244,38.357518488887486,3527.1767391812105,11.0,Voltage Instability,1
5,2024-01-29 13:00:00,500,15,Agricultural,77.05878028989778,39.79598082921828,208.7212169825981,42.99331032221241,8.97361605256267,3066.6297431397156,0,21.278783017401906,0.20500219739703227,21.08399139196036,3534.2101496793534,11.0,Voltage Instability,1
5,2024-01-29 14:00:00,500,15,Agricultural,52.201305268410614,34.72462605858663,225.95530268523132,23.15964511614438,5.233044622300942,1812.6708052156866,0,4.044697314768683,0.10204496146214719,24.85747502148717,3444.866438846129,10.0,Age-related Degradation,0
5,2024-01-29 15:00:00,500,15,Agricultural,67.93297465157733,40.412673211353024,231.51843011800176,28.227053708291166,6.535083161400091,2745.353104869323,0,1.5184301180017599,0.12139705955337002,15.731669383166711,3456.8918444561095,10.0,Age-related Degradation,0
5,2024-01-29 16:00:00,500,15,Agricultural,97.42257267073542,41.27645434435178,215.64246462655353,49.25893571777519,10.622318303062011,4021.2583729529038,1,14.357535373446467,0.2273743321868468,29.489598019158095,3479.815844776977,11.0,Electrical Stress,0
5,2024-01-29 17:00:00,500,15,Agricultural,,38.57840822155905,255.71804968094102,27.08428746185664,6.925941166743945,2788.6654833649823,0,25.71804968094102,0.1055020770667198,25.136918287344557,3513.4818573801126,11.0,Voltage Instability,1
5,2024-01-29 18:00:00,500,15,Agricultural,73.27898525647207,40.5767472463117,231.7006757151774,32.90577944406655,7.624291332124815,2973.4228632180684,0,1.7006757151773968,0.14140818174650596,0.9933308730812058,3429.2360546901455,10.0,Age-related Degradation,0
5,2024-01-29 19:00:00,500,15,Agricultural,80.33806143848838,41.91999304575689,246.44096944229685,32.75924885433782,8.073221045864464,3367.7709768110226,0,16.440969442296847,0.13239217793307775,7.059076182016312,3302.69311360457,9.0,Age-related Degradation,0
5,2024-01-29 20:00:00,500,15,Agricultural,108.45439146574145,48.12822508474471,243.2971065718353,45.01578422121931,10.952210051084736,5219.71736389222,1,13.297106571835286,0.18426654679998214,28.11633002725307,3350.618543096629,9.0,Thermal Overload,1
5,2024-01-29 21:00:00,500,15,Agricultural,98.25868593546512,45.75354690146813,232.35401540911596,35.14789018519841,8.166753417689508,4495.6833954249305,1,2.3540154091159593,0.15062046446287705,10.195705530276328,3386.2025685979884,10.0,Age-related Degradation,1
5,2024-01-29 22:00:00,500,15,Agricultural,,44.64511903348203,245.5663102066458,31.304224947651203,7.687263014273535,3286.825394017133,0,15.566310206645795,0.12696067407349898,24.637527224875797,3366.9755382830185,9.0,Age-related Degradation,0
5,2024-01-29 23:00:00,500,15,Agricultural,63.089143457789376,37.28702556715198,233.93173789285197,29.499317031418947,6.900826499812041,2352.4065051203115,0,3.93173789285197,0.12556548253549735,10.532015252799951,3354.9195861807943,9.0,Age-related Degradation,0
5,2024-01-30 00:00:00,500,15,Agricultural,74.87489702454346,41.42853122255622,205.13986302636624,39.03528517067678,8.00769305310778,3101.9570091669802,0,24.860136973633757,0.18936310812277965,11.785753566754082,3374.2337740647595,9.0,Voltage Instability,0
5,2024-01-30 01:00:00,500,15,Agricultural,76.1786980213646,48.768725407373296,,37.91283021149375,9.05122984744602,3715.1380056951416,0,8.73791001501192,0.1581428244248885,1.3038009968211384,3374.587485528685,8.0,Age-related Degradation,0
5,2024-01-30 02:00:00,500,15,Agricultural,84.16719354903377,40.2490863926601,254.37741260560261,30.522318828353562,7.764188490279848,3387.6526445828035,0,24.377412605602615,0.11951847470352178,7.988495527669173,3401.396676681928,8.0,Voltage Instability,0
5,2024-01-30 03:00:00,500,15,Agricultural,86.55008735631154,41.57065938535161,259.9136316878272,30.47737983070254,7.921486476127233,3597.944201261654,0,29.913631687827205,0.11681022426289904,2.3828938072777675,3378.7610064566325,7.0,Voltage Instability,0
5,2024-01-30 04:00:00,500,15,Agricultural,72.98868356136596,40.552646072482894,205.54854426473926,37.92672276389848,7.795782652851682,2959.884251760524,0,24.451455735260737,0.18362135109161892,13.561403794945576,3346.486992903898,7.0,Voltage Instability,0
5,2024-01-30 05:00:00,500,15,Agricultural,,39.85320291555669,,32.23291254679431,7.4810995958878195,3174.802858461559,0,2.09505455106148,0.13828226690126286,6.673743199878743,3334.0758982721213,7.0,Age-related Degradation,0
5,2024-01-30 06:00:00,500,15,Agricultural,109.41618698786698,49.194073278912114,213.04650044524007,55.68302846613063,11.863074348901815,5382.627920580278,1,16.95349955475993,0.26014454032326556,29.753760226622276,3449.373492640953,8.0,Thermal Overload,1
5,2024-01-30 07:00:00,500,15,Agricultural,,41.211874962924426,230.0325578819623,53.319972681353754,12.265329702088156,4853.953303401948,1,0.03255788196230469,0.23078986429521184,8.364266043418922,3495.568345801208,8.0,Electrical Stress,0
5,2024-01-30 08:00:00,500,15,Agricultural,119.17957678417513,,241.05133854393213,51.41850842395728,12.394500281527352,5831.942938980182,1,11.051338543932133,0.21242811022350475,1.3991237528892242,3552.2466367970496,8.0,Thermal Overload,1
5,2024-01-30 09:00:00,500,15,Agricultural,84.30300917079597,44.591771561066594,235.9701019356622,36.4154650316438,8.592960995551529,3759.2205268546363,0,5.9701019356622,0.1536711371358175,34.87656761337915,3522.7003076193905,7.0,Sudden Load Variation,0
5,2024-01-30 10:00:00,500,15,Agricultural,103.48145316455384,41.974630212599635,229.61159107369298,44.69023720804856,10.261396470800785,4343.595730444596,1,0.3884089263070223,0.1937900736037487,19.178443993757867,3589.390807638411,8.0,Electrical Stress,0
5,2024-01-30 11:00:00,500,15,Agricultural,86.92496576243359,38.898702503926906,229.40949284517575,40.09860047468877,9.198999598699675,3381.268383356936,0,0.5905071548242518,0.174031894170407,16.556487402120254,3564.423770559984,7.0,Age-related Degradation,0
5,2024-01-30 12:00:00,500,15,Agricultural,51.27740320224976,37.93867274606153,205.74446427346285,27.42211592432996,5.641948550096063,1945.396619358001,0,24.255535726537147,0.13263772754785091,35.64756256018383,3565.2411834138134,7.0,Voltage Instability,0
5,2024-01-30 13:00:00,500,15,Agricultural,51.70318472272084,43.93233311465243,230.2344990070235,24.09909773779403,5.548443694182302,2271.44153432698,0,0.23449900702348714,0.10421930049919603,0.42578152047108375,3532.10834137995,7.0,Age-related Degradation,0
5,2024-01-30 14:00:00,500,15,Agricultural,66.66241826449651,44.717396064540445,256.32128668942636,25.714189468505133,6.591094130742932,2980.9697601535454,0,26.32128668942636,0.09993028481759787,14.959233541775667,3580.7874645023608,7.0,Voltage Instability,0
5,2024-01-30 15:00:00,500,15,Agricultural,,43.50435619406003,222.52392194111863,25.831661926941482,5.748162722240092,2993.399737054799,0,7.47607805888137,0.11556553635340265,2.1444783070130313,3591.1227408434224,7.0,Age-related Degradation,0
5,2024-01-30 16:00:00,500,15,Agricultural,63.39225570945178,,233.2245712821162,26.050939758106022,6.075719256580513,2449.428736296546,0,3.2245712821161874,0.11122206186783229,5.414640862057759,3525.629839316074,6.0,Age-related Degradation,0
5,2024-01-30 17:00:00,500,15,Agricultural,79.24131883414051,40.55715854315719,260.0,29.81647824531616,7.752284343782201,3213.802731125105,0,30.0,0.11423938025025349,15.849063124688733,3543.3438913060795,6.0,Voltage Instability,0
5,2024-01-30 18:00:00,500,15,Agricultural,108.49033289596802,45.81083550012034,258.65385408110194,43.856754055852015,11.343718464033124,4970.0327936504855,1,28.65385408110194,0.16890469125158264,29.24901406182751,3626.535971740763,7.0,Thermal Overload,1
5,2024-01-30 19:00:00,500,15,Agricultural,103.51681846921628,41.09707987232016,230.96937872827326,50.05719126953684,11.561678368407268,4254.2389567578475,1,0.9693787282732558,0.2157922375098196,4.973514426751748,3663.4721375718814,8.0,Electrical Stress,0
5,2024-01-30 20:00:00,500,15,Agricultural,72.03712165054543,43.95088367211933,,26.373734123366404,6.256557160454814,3166.0951537374312,0,7.226823141121912,0.11070849946961266,31.479696818670845,3577.9045454820985,7.0,Sudden Load Variation,0
5,2024-01-30 21:00:00,500,15,Agricultural,114.26411508634106,43.899745873679,229.43857603880696,48.412126529642144,11.107609373971643,5016.165614771184,1,0.5614239611930429,0.2100869019494779,42.226993435795634,3599.591304621525,7.0,Electrical Stress,1
5,2024-01-30 22:00:00,500,15,Agricultural,122.74618426564689,48.8895151310676,243.2303808317926,48.65258473544091,11.833786713652351,6001.001432936155,1,13.230380831792587,0.19920775036152907,8.482069179305824,3712.6819729098174,8.0,Thermal Overload,1
